image_name,x,y,w,h,label,occ_type,occ_degree,gender,race,orientation
train_00006149.jpg,156.0,86.0,165.0,165.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00009134.jpg,55.0,80.0,92.0,92.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00002256.jpg,85.0,25.0,73.0,73.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00004171.jpg,270.0,114.0,103.0,103.0,Mask,Human body,3.0,Female,Asian,Sideway
test_00003730.jpg,187.0,28.0,226.0,226.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00025021.jpg,25.0,30.0,139.0,139.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00006296.jpg,281.0,112.0,90.0,90.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00003130.jpg,536.0,131.0,185.0,185.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00009571.jpg,43.0,88.0,87.0,87.0,Mask,Simple,3.0,Male,Caucasian,Sideway
train_00006207.jpg,134.0,228.0,231.0,231.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00000164.jpg,187.0,38.0,46.0,46.0,Mask,Simple,3.0,Male,Caucasian,Sideway
train_00012693.jpg,23.0,42.0,51.0,51.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00019133.jpg,12.0,42.0,68.0,68.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00004730.jpg,236.0,213.0,119.0,119.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00015685.jpg,61.0,37.0,71.0,71.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00016036.jpg,273.0,288.0,323.0,323.0,Mask,Complex,3.0,Male,Caucasian,Sideway
test_00002865.jpg,260.0,121.0,79.0,79.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00018561.jpg,133.0,96.0,89.0,89.0,Mask,Complex,3.0,Female,Caucasian,Sideway
test_00003360.jpg,213.0,69.0,73.0,73.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00009066.jpg,57.0,23.0,80.0,80.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00001304.jpg,393.0,347.0,261.0,261.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00005317.jpg,210.0,127.0,163.0,163.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00013314.jpg,348.0,192.0,47.0,47.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00016565.jpg,256.0,72.0,83.0,83.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00015383.jpg,328.0,268.0,91.0,91.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00022081.jpg,144.0,122.0,144.0,144.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00008402.jpg,30.0,58.0,73.0,73.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00003193.jpg,10.0,6.0,127.0,127.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00000777.jpg,259.0,249.0,64.0,64.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00019555.jpg,380.0,190.0,246.0,246.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00001376.jpg,312.0,244.0,102.0,102.0,Mask,Human body,3.0,Female,Asian,Sideway
train_00008603.jpg,53.0,55.0,53.0,53.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00018505.jpg,107.0,39.0,186.0,186.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00023129.jpg,39.0,79.0,196.0,196.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00010135.jpg,71.0,41.0,76.0,76.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00004368.jpg,253.0,229.0,206.0,206.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00017098.jpg,348.0,202.0,123.0,123.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00011985.jpg,494.0,378.0,191.0,191.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00001510.jpg,198.0,248.0,307.0,307.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00018181.jpg,338.0,63.0,60.0,60.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00007106.jpg,254.0,105.0,47.0,47.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00018964.jpg,316.0,147.0,205.0,205.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00001984.jpg,67.0,59.0,122.0,122.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00005900.jpg,367.0,116.0,60.0,60.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00009769.jpg,87.0,27.0,98.0,98.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00012528.jpg,238.0,218.0,124.0,124.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00000818.jpg,315.0,97.0,85.0,85.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00017224.jpg,268.0,269.0,216.0,216.0,Mask,Complex,3.0,Male,Caucasian,Sideway
train_00018085.jpg,217.0,288.0,197.0,197.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00015906.jpg,69.0,55.0,195.0,195.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00001416.jpg,182.0,127.0,153.0,153.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00023108.jpg,222.0,115.0,197.0,197.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00013739.jpg,33.0,189.0,58.0,58.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00001448.jpg,75.0,218.0,508.0,508.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00000676.jpg,141.0,153.0,104.0,104.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00010974.jpg,305.0,130.0,129.0,129.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00009548.jpg,34.0,71.0,76.0,76.0,Mask,Simple,3.0,Male,Caucasian,Sideway
test_00000179.jpg,135.0,58.0,74.0,74.0,Mask,Simple,3.0,Female,Caucasian,Sideway
train_00005726.jpg,222.0,123.0,298.0,298.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00021501.jpg,208.0,117.0,130.0,130.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00002800.jpg,85.0,128.0,302.0,302.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00021784.jpg,184.0,151.0,110.0,110.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00006737.jpg,51.0,135.0,32.0,32.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00015115.jpg,326.0,73.0,70.0,70.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00018109.jpg,499.0,113.0,121.0,121.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00000283.jpg,52.0,86.0,75.0,75.0,Mask,Simple,3.0,Female,Caucasian,Sideway
train_00001179.jpg,57.0,127.0,173.0,173.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00001141.jpg,112.0,106.0,105.0,105.0,Mask,Simple,2.0,Female,Caucasian,Sideway
train_00007519.jpg,147.0,75.0,75.0,75.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00009032.jpg,46.0,72.0,88.0,88.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00014965.jpg,326.0,241.0,77.0,77.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00017248.jpg,93.0,75.0,125.0,125.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00006462.jpg,220.0,79.0,41.0,41.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00014791.jpg,72.0,21.0,101.0,101.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00020611.jpg,374.0,161.0,158.0,158.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00022707.jpg,158.0,82.0,235.0,235.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00002577.jpg,21.0,89.0,75.0,75.0,Mask,Complex,3.0,Female,Caucasian,Sideway
train_00008331.jpg,14.0,26.0,46.0,46.0,Mask,Simple,3.0,Male,Caucasian,Sideway
train_00004590.jpg,142.0,54.0,128.0,128.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00010729.jpg,62.0,48.0,114.0,114.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00020665.jpg,207.0,327.0,51.0,51.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00003329.jpg,64.0,10.0,78.0,78.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00017880.jpg,369.0,106.0,60.0,60.0,Mask,Complex,3.0,Male,Asian,Sideway
test_00001272.jpg,550.0,495.0,136.0,136.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00013314.jpg,47.0,211.0,40.0,40.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00005644.jpg,285.0,138.0,75.0,75.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00010397.jpg,96.0,56.0,56.0,56.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00021019.jpg,182.0,57.0,106.0,106.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00023206.jpg,177.0,144.0,186.0,186.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00018080.jpg,426.0,150.0,119.0,119.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00007113.jpg,129.0,183.0,228.0,228.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00007821.jpg,250.0,110.0,132.0,132.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00015224.jpg,56.0,44.0,112.0,112.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00002635.jpg,145.0,97.0,105.0,105.0,Mask,Complex,3.0,Male,Asian,Sideway
test_00002425.jpg,174.0,127.0,63.0,63.0,Mask,Human body,2.0,Female,Asian,Sideway
train_00024289.jpg,77.0,21.0,85.0,85.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00004322.jpg,303.0,249.0,238.0,238.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00021274.jpg,83.0,32.0,178.0,178.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00002261.jpg,393.0,220.0,289.0,289.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00024553.jpg,15.0,53.0,64.0,64.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00003479.jpg,432.0,201.0,114.0,114.0,Mask,Complex,1.0,Male,Asian,Sideway
train_00019289.jpg,271.0,196.0,151.0,151.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00007706.jpg,324.0,124.0,94.0,94.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00002726.jpg,245.0,121.0,132.0,132.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00009303.jpg,121.0,45.0,144.0,144.0,Mask,Simple,3.0,Female,Caucasian,Sideway
train_00022239.jpg,54.0,96.0,196.0,196.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00013811.jpg,243.0,126.0,76.0,76.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00010536.jpg,683.0,158.0,42.0,42.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00013493.jpg,340.0,189.0,95.0,95.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00006640.jpg,137.0,129.0,96.0,96.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00020032.jpg,183.0,64.0,60.0,60.0,Mask,Simple,3.0,Male,Asian,Sideway
test_00002838.jpg,298.0,70.0,248.0,248.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00001667.jpg,271.0,170.0,299.0,299.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00004496.jpg,685.0,439.0,428.0,428.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00001609.jpg,239.0,504.0,286.0,286.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00003256.jpg,85.0,2.0,83.0,83.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00022220.jpg,298.0,175.0,157.0,157.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00001364.jpg,475.0,172.0,246.0,246.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00005409.jpg,323.0,73.0,56.0,56.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00009021.jpg,124.0,104.0,82.0,82.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00009506.jpg,220.0,97.0,55.0,55.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00001521.jpg,128.0,263.0,434.0,434.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00001901.jpg,124.0,91.0,56.0,56.0,Mask,Complex,2.0,Female,Caucasian,Sideway
test_00004685.jpg,11.0,80.0,182.0,182.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00000917.jpg,250.0,79.0,44.0,44.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00004850.jpg,216.0,243.0,159.0,159.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00005889.jpg,150.0,120.0,183.0,183.0,Mask,Simple,3.0,Female,Caucasian,Sideway
train_00018541.jpg,77.0,89.0,103.0,103.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00007768.jpg,126.0,149.0,174.0,174.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00011295.jpg,40.0,288.0,89.0,89.0,Mask,Complex,3.0,Female,Caucasian,Sideway
train_00010989.jpg,93.0,69.0,145.0,145.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00018624.jpg,356.0,199.0,283.0,283.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00001994.jpg,202.0,117.0,93.0,93.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00002212.jpg,92.0,231.0,414.0,414.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00001039.jpg,428.0,131.0,77.0,77.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00024904.jpg,94.0,12.0,36.0,36.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00018335.jpg,318.0,90.0,79.0,79.0,Mask,Complex,3.0,Male,Asian,Sideway
test_00002221.jpg,126.0,126.0,145.0,145.0,Mask,Human body,2.0,Female,Asian,Sideway
train_00011721.jpg,139.0,74.0,93.0,93.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00001133.jpg,243.0,112.0,220.0,220.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00015770.jpg,426.0,47.0,84.0,84.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00013314.jpg,234.0,238.0,44.0,44.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00015052.jpg,118.0,54.0,41.0,41.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00019989.jpg,162.0,200.0,62.0,62.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00011105.jpg,177.0,88.0,123.0,123.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00001721.jpg,131.0,227.0,188.0,188.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00001236.jpg,120.0,117.0,192.0,192.0,Mask,Complex,3.0,Male,Asian,Sideway
test_00004397.jpg,561.0,226.0,230.0,230.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00000136.jpg,203.0,134.0,64.0,64.0,Mask,Simple,3.0,Male,Caucasian,Sideway
train_00025117.jpg,48.0,46.0,57.0,57.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00007320.jpg,248.0,81.0,79.0,79.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00003913.jpg,590.0,272.0,234.0,234.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00001925.jpg,346.0,254.0,269.0,269.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00012836.jpg,204.0,132.0,49.0,49.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00019078.jpg,339.0,182.0,198.0,198.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00004576.jpg,160.0,87.0,98.0,98.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00002043.jpg,136.0,58.0,626.0,626.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00001325.jpg,266.0,100.0,88.0,88.0,Mask,Simple,3.0,Male,Asian,Sideway
test_00004643.jpg,389.0,45.0,49.0,49.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00015865.jpg,551.0,127.0,91.0,91.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00002143.jpg,419.0,154.0,103.0,103.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00008274.jpg,104.0,154.0,43.0,43.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00002968.jpg,91.0,45.0,43.0,43.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00018860.jpg,145.0,179.0,189.0,189.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00009231.jpg,34.0,50.0,58.0,58.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00005367.jpg,227.0,186.0,255.0,255.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00004122.jpg,201.0,183.0,156.0,156.0,Mask,Complex,2.0,Female,Asian,Sideway
train_00016677.jpg,161.0,307.0,189.0,189.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00013969.jpg,171.0,43.0,50.0,50.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00019103.jpg,480.0,296.0,302.0,302.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00004244.jpg,269.0,90.0,157.0,157.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00001981.jpg,506.0,384.0,140.0,140.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00005792.jpg,312.0,129.0,55.0,55.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00016607.jpg,122.0,134.0,358.0,358.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00005274.jpg,260.0,203.0,276.0,276.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00018082.jpg,173.0,147.0,47.0,47.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00003565.jpg,39.0,66.0,60.0,60.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00006138.jpg,124.0,113.0,166.0,166.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00021357.jpg,82.0,176.0,201.0,201.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00006062.jpg,152.0,178.0,182.0,182.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00003893.jpg,118.0,262.0,340.0,340.0,Mask,Simple,2.0,Female,Asian,Sideway
test_00001867.jpg,175.0,159.0,114.0,114.0,Mask,Simple,2.0,Male,Asian,Sideway
test_00000802.jpg,247.0,191.0,178.0,178.0,Mask,Simple,2.0,Male,Asian,Sideway
train_00015847.jpg,563.0,131.0,81.0,81.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00013589.jpg,387.0,221.0,164.0,164.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00008436.jpg,156.0,55.0,51.0,51.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00004075.jpg,206.0,108.0,143.0,143.0,Mask,Complex,2.0,Female,Afro American,Sideway
test_00003161.jpg,495.0,117.0,75.0,75.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00016999.jpg,201.0,196.0,141.0,141.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00018023.jpg,779.0,277.0,620.0,620.0,Mask,Complex,3.0,Male,Asian,Sideway
test_00001403.jpg,225.0,142.0,110.0,110.0,Mask,Simple,3.0,Male,Asian,Sideway
test_00004321.jpg,556.0,287.0,50.0,50.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00005992.jpg,250.0,118.0,136.0,136.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00012345.jpg,292.0,93.0,66.0,66.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00004468.jpg,305.0,186.0,276.0,276.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00000402.jpg,117.0,85.0,66.0,66.0,Mask,Complex,3.0,Male,Caucasian,Sideway
train_00014017.jpg,269.0,203.0,136.0,136.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00016620.jpg,71.0,119.0,158.0,158.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00020292.jpg,340.0,307.0,287.0,287.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00025450.jpg,52.0,16.0,97.0,97.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00004850.jpg,327.0,82.0,117.0,117.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00018709.jpg,106.0,190.0,52.0,52.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00023776.jpg,30.0,69.0,64.0,64.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00005303.jpg,373.0,197.0,34.0,34.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00005123.jpg,236.0,180.0,244.0,244.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00012174.jpg,188.0,23.0,78.0,78.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00003891.jpg,23.0,16.0,147.0,147.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00018992.jpg,102.0,60.0,77.0,77.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00008949.jpg,56.0,140.0,154.0,154.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00002402.jpg,409.0,150.0,224.0,224.0,Mask,Simple,3.0,Male,Asian,Sideway
test_00002399.jpg,713.0,176.0,96.0,96.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00012161.jpg,225.0,189.0,60.0,60.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00005241.jpg,242.0,74.0,43.0,43.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00000499.jpg,161.0,60.0,73.0,73.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00015682.jpg,154.0,141.0,459.0,459.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00002596.jpg,175.0,242.0,57.0,57.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00015539.jpg,110.0,192.0,182.0,182.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00001846.jpg,649.0,52.0,440.0,440.0,Mask,Simple,3.0,Male,Asian,Sideway
test_00001078.jpg,31.0,38.0,306.0,306.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00021973.jpg,236.0,312.0,177.0,177.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00004596.jpg,198.0,70.0,126.0,126.0,Mask,Simple,3.0,Male,Asian,Sideway
test_00003177.jpg,116.0,116.0,71.0,71.0,Mask,Complex,2.0,Male,Afro American,Sideway
test_00000837.jpg,483.0,175.0,78.0,78.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00016579.jpg,251.0,229.0,140.0,140.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00007025.jpg,285.0,164.0,52.0,52.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00004894.jpg,266.0,170.0,50.0,50.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00004645.jpg,193.0,87.0,55.0,55.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00006410.jpg,171.0,61.0,137.0,137.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00017808.jpg,203.0,135.0,57.0,57.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00003401.jpg,142.0,66.0,62.0,62.0,Mask,Human body,2.0,Male,Asian,Sideway
train_00011095.jpg,95.0,108.0,212.0,212.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00003209.jpg,441.0,131.0,47.0,47.0,Mask,Human body,3.0,Female,Asian,Sideway
train_00008033.jpg,189.0,64.0,159.0,159.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00019947.jpg,276.0,261.0,59.0,59.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00013018.jpg,200.0,16.0,322.0,322.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00006866.jpg,152.0,304.0,192.0,192.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00008318.jpg,134.0,44.0,102.0,102.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00005133.jpg,272.0,104.0,83.0,83.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00001540.jpg,338.0,218.0,233.0,233.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00013733.jpg,236.0,54.0,70.0,70.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00019322.jpg,236.0,191.0,171.0,171.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00002241.jpg,237.0,130.0,230.0,230.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00020197.jpg,41.0,30.0,68.0,68.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00002397.jpg,46.0,174.0,198.0,198.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00016892.jpg,76.0,152.0,200.0,200.0,Mask,Simple,3.0,Male,Asian,Sideway
test_00003619.jpg,88.0,94.0,199.0,199.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00001432.jpg,341.0,240.0,523.0,523.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00010040.jpg,95.0,41.0,110.0,110.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00009336.jpg,128.0,50.0,70.0,70.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00014569.jpg,141.0,72.0,39.0,39.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00014601.jpg,430.0,110.0,82.0,82.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00002366.jpg,144.0,160.0,92.0,92.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00013989.jpg,375.0,180.0,90.0,90.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00021014.jpg,179.0,43.0,161.0,161.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00004515.jpg,156.0,280.0,222.0,222.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00010510.jpg,222.0,109.0,25.0,25.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00017258.jpg,72.0,149.0,87.0,87.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00000938.jpg,328.0,130.0,142.0,142.0,Mask,Simple,1.0,Female,Asian,Sideway
train_00005718.jpg,95.0,146.0,98.0,98.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00008470.jpg,53.0,51.0,65.0,65.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00001584.jpg,39.0,196.0,234.0,234.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00000361.jpg,199.0,49.0,34.0,34.0,Mask,Simple,3.0,Female,Asian,Sideway
test_00001384.jpg,369.0,128.0,161.0,161.0,Mask,Simple,3.0,Male,Asian,Sideway
train_00015037.jpg,472.0,227.0,169.0,169.0,Mask,Simple,3.0,Male,Asian,Sideway
test_00000182.jpg,157.0,56.0,84.0,84.0,Mask,Simple,3.0,Female,Caucasian,Sideway
train_00009034.jpg,314.0,107.0,108.0,108.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00022970.jpg,247.0,149.0,194.0,194.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00009401.jpg,41.0,78.0,106.0,106.0,Mask,Complex,3.0,Female,Asian,Sideway
test_00003388.jpg,124.0,129.0,123.0,123.0,Mask,Simple,3.0,Female,Caucasian,Sideway
train_00016769.jpg,588.0,144.0,38.0,38.0,Mask,Simple,3.0,Male,Afro American,Sideway
train_00017558.jpg,253.0,91.0,53.0,53.0,Mask,Complex,3.0,Female,Asian,Sideway
train_00008224.jpg,218.0,37.0,240.0,240.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00014841.jpg,163.0,241.0,106.0,106.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00005766.jpg,80.0,99.0,362.0,362.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00024293.jpg,39.0,43.0,38.0,38.0,Mask,Complex,3.0,Male,Asian,Sideway
train_00016384.jpg,236.0,130.0,77.0,77.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00006799.jpg,206.0,317.0,265.0,265.0,Mask,Simple,3.0,Female,Asian,Sideway
train_00012366.jpg,78.0,123.0,167.0,167.0,Mask,Simple,3.0,Male,Asian,Sideway
